iso,country,ndc,date,num_words,climate change_freq_per_10000,pollutants/waste_freq_per_10000,coastal impacts_freq_per_10000,policy_freq_per_10000,ocean ecosystems_freq_per_10000,fisheries_freq_per_10000,industry_freq_per_10000,blue economy_freq_per_10000,biodiversity_freq_per_10000,oil drilling_freq_per_10000,seagrass_freq_per_10000,ice melt_freq_per_10000,marine mammals_freq_per_10000,fertilizers_freq_per_10000,overfishing_freq_per_10000,tsunami_freq_per_10000,habitat loss_freq_per_10000,sustanability_freq_per_10000,kelp forest_freq_per_10000,resource management_freq_per_10000,estuary_freq_per_10000,contaminants_freq_per_10000,acidification_freq_per_10000,underwater noise_freq_per_10000,offshore_freq_per_10000,wetland_freq_per_10000,SIDS_freq_per_10000,algae_freq_per_10000,plankton_freq_per_10000,global warming_freq_per_10000,turbidity_freq_per_10000,marine_freq_per_10000,justice_freq_per_10000,hurricane_freq_per_10000,long-line fisheries_freq_per_10000,aquaculture_freq_per_10000,sanitation_freq_per_10000,sealevel_freq_per_10000,antarctic_freq_per_10000,disaster relief_freq_per_10000,commercial shipping_freq_per_10000,enforcement_freq_per_10000,ecotourism_freq_per_10000,sealevel rise_freq_per_10000,sea_freq_per_10000,law_freq_per_10000,sargassum_freq_per_10000,coastal development_freq_per_10000,jurisdiction_freq_per_10000,oxygen_freq_per_10000,coral_freq_per_10000,trawling_freq_per_10000,funding_freq_per_10000,reef_freq_per_10000,sewage_freq_per_10000,protected species_freq_per_10000,fracking_freq_per_10000,benthos_freq_per_10000,exploitation_freq_per_10000,offshore wind_freq_per_10000,ocean warming_freq_per_10000,marine research_freq_per_10000,seafood industry_freq_per_10000,persistant organic pollutants_freq_per_10000,marsh_freq_per_10000,algal bloom_freq_per_10000,international waters_freq_per_10000,heavy metals_freq_per_10000,bycatch_freq_per_10000,maritime_freq_per_10000,eutrophication_freq_per_10000,wastewater_freq_per_10000,sediment_freq_per_10000,conservation_freq_per_10000,natural disasters_freq_per_10000,plastics_freq_per_10000,endangered species_freq_per_10000,mangrove_freq_per_10000,small island developing nations_freq_per_10000,oil_freq_per_10000,deoxygenation_freq_per_10000,deep ocean_freq_per_10000,marine protected areas_freq_per_10000,arctic_freq_per_10000,hypoxia_freq_per_10000,seabirds_freq_per_10000,blue carbon_freq_per_10000,ocean_freq_per_10000,microplastics_freq_per_10000,coast_freq_per_10000,oil spills_freq_per_10000,fish_freq_per_10000,pelagic_freq_per_10000,keyword_freq_per_10000,numeric_code
DMA,Dominica,2,7/4/22,48206,4.35630419449861,2.6967597394515206,27.797369622038747,59.74360038169523,25.722939053229886,2.4893166825706343,18.46243206239887,0.0,19.08476123304153,0.0,0.0,0.0,0.41488611376177237,2.281873625689748,0.0,0.41488611376177237,0.0,0.0,0.0,4.771190308260382,0.0,0.41488611376177237,0.41488611376177237,0.0,0.41488611376177237,0.41488611376177237,23.44106542754014,0.6223291706426586,0.0,2.281873625689748,0.0,6.638177820188358,2.281873625689748,13.483798697257601,0.0,2.4893166825706343,0.6223291706426586,0.41488611376177237,0.0,0.0,0.0,4.563747251379496,1.6595444550470895,0.41488611376177237,16.595444550470898,1.4521013981662034,0.0,0.0,0.0,0.0,0.41488611376177237,0.0,15.558229266066466,0.41488611376177237,0.41488611376177237,0.0,0.0,0.0,1.2446583412853172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6967597394515206,0.0,0.6223291706426586,0.20744305688088618,7.67539310459279,0.8297722275235447,0.41488611376177237,0.0,0.20744305688088618,0.0,10.164709787163423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41488611376177237,0.0,12.239140355972285,0.0,15.973115379828238,0.0,155.99717877442643,212
DOM,Dominican Republic,2,12/29/20,52173,1.5333601671362582,2.108370229812355,16.291951775822742,45.425794951411646,25.30044275774826,0.0,3.258390355164549,0.38334004178406456,4.983420543192839,0.0,0.0,0.0,0.38334004178406456,0.38334004178406456,0.0,0.0,0.0,0.0,0.0,0.0,0.38334004178406456,0.0,0.0,0.0,0.0,0.0,13.033561420658195,0.0,0.0,0.7666800835681291,0.0,9.775171065493646,1.5333601671362582,2.3000402507043876,0.0,0.0,2.108370229812355,0.0,0.0,0.0,0.0,0.0,0.38334004178406456,0.0,13.225231441550227,18.783662047419163,0.0,0.0,0.0,0.0,0.7666800835681291,0.0,8.43348091924942,0.7666800835681291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641730396948613,0.7666800835681291,0.0,0.0,1.5333601671362582,0.0,2.4917102715964194,0.0,0.0,0.0,0.0,0.0,0.0,0.38334004178406456,0.0,0.0,10.541851149061774,0.0,0.0,0.0,92.38495006995956,214
ECU,Ecuador,1,3/29/19,16221,3.69890882189754,3.0824240182479503,15.412120091239752,33.290179397077864,24.659392145983603,3.0824240182479503,6.164848036495901,0.0,5.54836323284631,0.0,0.0,0.0,0.0,0.6164848036495901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164848036495901,0.6164848036495901,0.0,0.0,0.6164848036495901,18.494544109487702,0.0,0.0,1.84945441094877,0.0,4.31539362554713,0.0,0.0,0.0,3.0824240182479503,1.84945441094877,0.0,0.0,0.0,0.0,0.6164848036495901,0.0,0.0,18.494544109487702,1.2329696072991803,0.0,0.0,0.0,0.0,0.0,0.0,2.4659392145983605,0.0,0.0,0.0,0.0,0.0,0.6164848036495901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164848036495901,10.48024166204303,0.6164848036495901,0.0,0.0,0.6164848036495901,0.0,4.931878429196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.946180876641392,0.0,3.0824240182479503,0.6164848036495901,89.39029652919055,218
EGY,Egypt,2,7/7/22,19470,3.0816640986132513,17.976373908577298,21.05803800719055,42.1160760143811,24.65331278890601,0.0,24.65331278890601,0.0,7.1905495634309196,0.0,0.0,0.0,0.0,3.0816640986132513,0.0,0.0,0.0,0.0,0.0,1.5408320493066257,1.0272213662044172,0.0,0.0,0.0,0.0,1.0272213662044172,26.707755521314844,2.0544427324088343,0.0,1.0272213662044172,0.0,4.622496147919877,1.0272213662044172,0.0,0.0,0.0,3.0816640986132513,2.0544427324088343,0.0,0.0,0.0,0.0,0.0,2.0544427324088343,19.003595274781716,4.108885464817669,0.0,0.0,0.0,0.0,0.0,0.0,4.108885464817669,1.0272213662044172,2.0544427324088343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0272213662044172,0.0,7.704160246533128,0.0,4.622496147919877,0.0,5.136106831022086,0.0,0.0,0.0,20.544427324088343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.921931176168464,0.0,3.0816640986132513,0.0,137.6476630713919,818
SLV,El Salvador,2,1/4/22,59657,0.3352498449469467,26.149487905861843,10.225120270881876,55.65147426119316,14.248118410245235,1.843874147208207,14.91861810013913,0.0,9.554620580987981,0.0,0.0,0.0,0.0,2.6819987595755737,0.3352498449469467,0.0,0.0,0.0,0.0,1.5086243022612602,0.0,1.3409993797877868,0.0,0.0,0.3352498449469467,1.6762492247347334,17.43299193724123,0.0,0.0,0.0,0.0,1.00574953484084,0.16762492247347335,0.8381246123673667,0.0,1.5086243022612602,22.96461437886585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.068994418090082,13.577618720351342,0.0,0.0,0.0,0.0,0.0,0.0,15.756742712506496,1.00574953484084,0.16762492247347335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704996898938934,0.0,1.00574953484084,0.6704996898938934,7.207871666359353,0.3352498449469467,0.0,0.0,2.01149906968168,0.0,11.230869805722715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16762492247347335,0.0,2.01149906968168,0.0,2.1791239921551537,0.0,121.86331863821512,222
GNQ,Equatorial Guinea,2,10/24/22,16166,1.855746628726958,5.567239886180873,16.083137448966966,92.78733143634788,14.845973029815664,0.0,22.887541754299146,0.0,19.794630706420882,0.0,0.0,0.0,0.0,1.855746628726958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2371644191513052,7.422986514907832,0.0,0.0,0.6185822095756526,0.0,3.092911047878263,2.4743288383026103,0.0,0.0,0.0,3.092911047878263,0.0,0.0,0.0,0.0,1.2371644191513052,0.0,0.0,8.660150934059137,18.557466287269577,0.0,0.0,0.0,0.0,1.2371644191513052,0.0,35.87776815538785,0.0,0.0,0.0,0.0,0.0,2.4743288383026103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2371644191513052,0.0,0.0,6.185822095756526,0.0,2.4743288383026103,0.0,25.98045280217741,1.2371644191513052,0.0,0.0,2.4743288383026103,0.0,12.371644191513052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185822095756526,0.0,8.660150934059137,0.0,9.897315353210441,0.0,158.97562786094272,226
ERI,Eritrea,1,6/19/18,8627,0.0,2.318303002202388,20.864727019821487,37.092848035238205,38.2519995363394,0.0,20.864727019821487,0.0,12.750666512113133,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,0.0,0.0,0.0,0.0,1.159151501101194,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,15.068969514315521,0.0,0.0,0.0,0.0,11.59151501101194,0.0,0.0,0.0,0.0,1.159151501101194,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,0.0,26.66048452532746,2.318303002202388,0.0,0.0,0.0,0.0,0.0,0.0,5.79575750550597,0.0,0.0,0.0,0.0,0.0,3.4774545033035817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159151501101194,0.0,8.114060507708357,0.0,0.0,0.0,0.0,0.0,10.432363509910743,0.0,0.0,1.159151501101194,0.0,0.0,0.0,0.0,0.0,0.0,20.864727019821487,0.0,12.750666512113133,0.0,132.1432711255361,232
EST,Estonia,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,233
SWZ,Eswatini,2,10/12/21,15743,1.905608842025027,7.622435368100108,13.974464841516864,31.760147367083782,9.528044210125135,2.5408117893667024,4.44642063139173,0.0,15.244870736200216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.081623578733405,0.0,0.0,0.0,0.0,0.0,5.716826526075081,21.596900209616972,0.0,0.0,1.905608842025027,0.0,0.0,0.0,0.0,0.0,2.5408117893667024,1.905608842025027,0.0,0.0,0.6352029473416756,0.0,0.6352029473416756,1.2704058946833512,0.0,9.528044210125135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5408117893667024,0.0,0.0,0.0,0.0,0.0,0.0,5.716826526075081,0.0,3.811217684050054,0.0,0.0,0.0,0.0,0.0,3.176014736708378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811217684050054,0.0,69.87232420758431,748
ETH,Ethiopia,2,7/23/21,17558,2.2781637999772184,7.973573299920264,3.417245699965828,32.463834149675364,5.125868549948741,0.0,13.668982799863311,0.0,2.847704749971523,0.0,0.0,0.0,0.0,2.2781637999772184,0.0,0.0,0.0,0.0,0.0,2.2781637999772184,0.0,1.1390818999886092,0.0,0.0,0.0,0.5695409499943046,27.337965599726623,0.0,0.0,2.2781637999772184,0.0,0.0,0.0,0.0,0.0,0.0,3.417245699965828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125868549948741,1.708622849982914,0.0,0.0,0.0,0.0,0.0,0.0,0.5695409499943046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417245699965828,0.0,0.5695409499943046,0.0,0.0,0.0,0.0,0.0,11.390818999886092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2781637999772184,0.0,1.708622849982914,0.0,66.06675019933934,231
AUT,Austria,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,040
FJI,Fiji,2,12/31/20,7525,9.30232558139535,5.3156146179401995,22.591362126245848,61.12956810631229,54.48504983388705,0.0,6.644518272425249,0.0,26.578073089700997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3289036544850499,0.0,0.0,0.0,0.0,0.0,3.98671096345515,35.880398671096344,0.0,0.0,7.9734219269103,0.0,6.644518272425249,1.3289036544850499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6578073089700998,0.0,0.0,10.631229235880399,2.6578073089700998,0.0,0.0,0.0,0.0,2.6578073089700998,0.0,1.3289036544850499,2.6578073089700998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644518272425249,0.0,0.0,0.0,11.960132890365449,1.3289036544850499,5.3156146179401995,0.0,2.6578073089700998,0.0,0.0,0.0,0.0,3.98671096345515,0.0,0.0,0.0,0.0,26.578073089700997,0.0,9.30232558139535,0.0,7.9734219269103,2.6578073089700998,158.13953488372093,242
FIN,Finland,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,246
FRA,France,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,250
GAB,Gabon,2,7/6/22,12336,0.0,2.4319066147859925,8.916990920881972,27.561608300907913,17.833981841763944,1.6212710765239948,33.23605706874189,0.0,5.674448767833982,0.0,0.0,0.0,0.0,2.4319066147859925,0.0,0.0,0.0,0.0,0.0,0.8106355382619974,0.0,0.0,0.0,0.0,0.0,0.0,12.15953307392996,0.8106355382619974,0.0,0.0,0.0,4.863813229571985,0.0,0.0,0.0,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72762645914397,4.053177691309987,0.0,0.0,0.0,0.0,0.0,1.6212710765239948,5.674448767833982,0.0,0.0,0.0,0.0,0.0,1.6212710765239948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106355382619974,0.0,4.863813229571985,0.0,0.0,0.0,1.6212710765239948,0.0,29.182879377431906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2425421530479897,0.0,5.674448767833982,0.0,1.6212710765239948,0.0,92.41245136186771,266
GMB,Gambia,2,9/12/21,18977,2.6347684038573007,14.227749380829424,12.646888338515044,40.048479738630974,16.335564103915264,1.0539073615429204,7.904305211571903,0.0,13.173842019286505,0.0,0.0,0.0,0.0,3.161722084628761,0.0,0.0,0.0,0.0,0.0,1.0539073615429204,0.0,0.0,0.5269536807714602,0.0,0.0,0.5269536807714602,17.389471465458186,0.0,0.0,1.5808610423143805,0.0,1.0539073615429204,0.0,0.0,0.0,1.0539073615429204,3.6886757654002214,0.0,0.0,0.5269536807714602,0.0,3.6886757654002214,0.0,0.0,13.700795700057965,1.5808610423143805,0.0,0.0,0.0,0.0,0.0,0.0,13.173842019286505,0.0,1.0539073615429204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485166253886282,0.0,2.6347684038573007,0.0,0.0,0.0,2.107814723085841,0.0,4.742583126943141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269536807714602,0.0,7.377351530800443,0.0,7.904305211571903,0.0,98.54033830426306,270
GEO,Georgia,2,5/5/21,4013,4.9838026414154,0.0,22.4271118863693,39.8704211313232,12.4595066035385,0.0,9.9676052828308,0.0,4.9838026414154,0.0,0.0,0.0,0.0,4.9838026414154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4919013207077,24.919013207077,0.0,0.0,2.4919013207077,0.0,0.0,0.0,2.4919013207077,0.0,0.0,0.0,2.4919013207077,0.0,0.0,0.0,0.0,0.0,0.0,12.4595066035385,7.4757039621231,0.0,0.0,0.0,0.0,0.0,0.0,2.4919013207077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9838026414154,2.4919013207077,0.0,0.0,0.0,0.0,4.9838026414154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4595066035385,0.0,0.0,0.0,87.2165462247695,268
DEU,Germany,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,276
GHA,Ghana,2,11/4/21,11398,3.5093876118617304,0.8773469029654326,5.264081417792594,28.95244779785927,11.405509738550624,0.0,9.650815932619757,0.0,7.018775223723461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546938059308652,21.056325671170377,0.0,0.0,3.5093876118617304,0.0,0.0,0.0,0.0,0.0,0.0,0.8773469029654326,0.0,0.0,0.0,0.0,0.0,2.632040708896297,0.0,11.405509738550624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386734514827163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5093876118617304,0.0,0.0,0.0,0.0,0.0,7.018775223723461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7546938059308652,0.0,3.5093876118617304,0.0,61.414283207580276,288
GRC,Greece,2,12/18/20,11909,1.6794021328407087,0.0,5.038206398522126,65.49668318078764,3.3588042656814174,0.0,14.274918129146023,0.0,5.038206398522126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,23.511629859769922,0.0,0.0,1.6794021328407087,0.0,0.0,1.6794021328407087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3588042656814174,15.954320261986734,0.0,0.0,0.0,0.0,0.0,0.0,24.35133092619028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717608531362835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557309597783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6794021328407087,0.0,1.6794021328407087,0.0,89.84801410697793,300
GRD,Grenada,2,12/1/20,7129,8.416327675690841,2.8054425585636134,26.65170430635433,40.678917099172395,25.24898302707252,0.0,2.8054425585636134,0.0,4.2081638378454205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443540468508907,0.0,0.0,8.416327675690841,0.0,2.8054425585636134,0.0,22.443540468508907,0.0,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.443540468508907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.429934072099874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,0.0,2.8054425585636134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2081638378454205,0.0,4.2081638378454205,0.0,110.81498106326274,308
GTM,Guatemala,2,5/23/22,30025,0.6661115736885928,1.3322231473771855,23.313905079100753,46.2947543713572,31.973355537052456,0.3330557868442964,8.659450457951708,0.6661115736885928,15.653621981681933,0.0,0.6661115736885928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330557868442964,0.0,0.3330557868442964,0.0,0.0,0.3330557868442964,24.979184013322232,0.3330557868442964,0.0,0.0,0.0,14.321398834304746,0.0,0.0,0.0,0.3330557868442964,0.9991673605328892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993338884263114,3.3305578684429644,0.0,0.0,0.0,0.0,1.3322231473771855,0.0,6.328059950041633,4.995836802664446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330557868442964,0.0,11.656952539550376,0.0,0.0,0.0,3.3305578684429644,0.0,8.659450457951708,0.0,0.0,0.0,0.0,0.0,0.0,0.6661115736885928,0.6661115736885928,0.0,15.653621981681933,0.0,5.328892589508742,0.0,112.90591174021648,320
GIN,Guinea,2,7/28/21,24359,0.821051767313929,1.2315776509708938,30.789441274272342,32.842070692557165,13.547354160679832,0.0,6.9789400221683975,0.0,17.652612997249477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821051767313929,0.0,0.0,0.0,0.0,0.0,0.0,9.03156944045322,0.0,0.0,0.0,0.0,1.642103534627858,0.0,0.0,0.0,0.0,1.2315776509708938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905250626051973,2.052629418284823,0.0,0.0,0.0,0.0,0.0,0.0,13.136828277022865,0.0,0.0,0.0,0.0,0.0,2.4631553019417876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.799991789482327,0.821051767313929,0.0,0.0,7.389465905825362,0.0,4.51578472022661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01050946262162,0.0,2.8736811855987523,0.0,81.69465084773596,324
GNB,Guinea-Bissau,2,10/12/21,22366,0.44710721631047123,5.365286595725655,24.590896897075922,59.46525976929268,15.648752570866494,0.0,8.495037109898954,0.0,15.648752570866494,0.0,0.0,0.0,0.0,2.6826432978628274,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.0,0.0,0.0,0.0,0.0,0.44710721631047123,33.533041223285345,0.0,0.0,0.44710721631047123,0.0,1.3413216489314137,0.0,0.0,0.0,0.0,0.44710721631047123,0.0,0.0,0.0,0.0,2.235536081552356,0.8942144326209425,0.0,10.283465975140839,1.3413216489314137,0.0,0.0,0.0,0.0,0.0,0.0,19.672717517660736,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942144326209425,0.0,4.918179379415184,0.0,1.788428865241885,0.0,0.0,0.0,4.918179379415184,0.0,3.1297505141732986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1297505141732986,0.0,13.860323705624609,0.0,4.918179379415184,0.8942144326209425,113.5652329428597,624
GUY,Guyana,1,5/20/16,4190,0.0,2.3866348448687353,26.252983293556085,59.665871121718375,11.933174224343675,0.0,11.933174224343675,0.0,14.319809069212411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.639618138424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.933174224343675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773269689737471,0.0,0.0,0.0,0.0,0.0,9.546539379474941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.252983293556085,0.0,0.0,0.0,7.159904534606206,0.0,2.3866348448687353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.933174224343675,0.0,0.0,0.0,105.01193317422434,328
